,limit_bal,marriage,age,l_education,sex,education_graduate school,education_high school,education_other,education_university,default_status,limit_cat,months_behind
718,20000,2,23,3,1,0,0,0,1,0,0,0
719,100000,1,56,1,0,0,1,0,0,0,1,0
720,70000,1,32,1,0,0,1,0,0,0,0,0
721,50000,1,47,3,0,0,0,0,1,0,0,0
722,10000,2,22,3,1,0,0,0,1,0,0,0
723,290000,1,34,0,1,1,0,0,0,0,2,0
724,30000,1,31,0,1,1,0,0,0,0,0,0
725,410000,2,27,3,1,0,0,0,1,0,2,0
726,360000,2,28,0,0,1,0,0,0,1,2,0
727,140000,1,42,3,1,0,0,0,1,1,1,0
728,210000,2,32,0,1,1,0,0,0,0,2,0
729,220000,2,27,3,1,0,0,0,1,0,2,0
730,20000,2,27,3,0,0,0,0,1,0,0,2
731,620000,1,45,3,1,0,0,0,1,1,2,0
732,360000,2,26,0,0,1,0,0,0,0,2,0
733,20000,2,21,3,1,0,0,0,1,0,0,0
734,50000,2,23,3,0,0,0,0,1,0,0,0
735,50000,3,30,3,0,0,0,0,1,0,0,0
736,10000,2,46,3,0,0,0,0,1,1,0,0
737,100000,1,50,1,1,0,1,0,0,1,1,2
738,50000,2,26,0,0,1,0,0,0,0,0,0
739,60000,2,25,3,0,0,0,0,1,0,0,0
740,440000,2,35,0,1,1,0,0,0,0,2,0
741,120000,1,44,3,0,0,0,0,1,0,1,0
742,50000,2,52,0,1,1,0,0,0,0,0,0
743,110000,1,40,3,1,0,0,0,1,0,1,2
744,200000,2,38,0,1,1,0,0,0,0,1,0
745,150000,2,28,0,1,1,0,0,0,0,1,0
746,30000,1,36,3,1,0,0,0,1,1,0,0
747,100000,2,24,0,1,1,0,0,0,0,1,0
748,360000,1,34,0,1,1,0,0,0,0,2,0
749,390000,2,31,0,1,1,0,0,0,0,2,0
750,220000,1,41,0,1,1,0,0,0,1,2,0
751,160000,2,25,3,1,0,0,0,1,0,1,0
752,230000,2,28,0,1,1,0,0,0,0,2,0
753,120000,2,27,0,0,1,0,0,0,0,1,0
754,100000,1,52,1,0,0,1,0,0,1,1,0
755,190000,2,41,0,1,1,0,0,0,1,1,0
756,50000,1,56,0,0,1,0,0,0,1,0,0
757,240000,1,42,0,1,1,0,0,0,0,2,0
758,40000,2,24,3,1,0,0,0,1,0,0,0
759,630000,1,47,3,1,0,0,0,1,0,2,0
760,160000,1,33,0,1,1,0,0,0,0,1,0
761,110000,2,32,3,1,0,0,0,1,0,1,2
762,20000,2,29,3,0,0,0,0,1,0,0,0
763,210000,1,53,1,1,0,1,0,0,0,2,0
764,270000,2,34,0,0,1,0,0,0,0,2,0
765,360000,2,52,3,1,0,0,0,1,0,2,0
766,60000,1,42,3,1,0,0,0,1,0,0,0
767,360000,2,38,3,0,0,0,0,1,0,2,0
768,390000,2,45,0,1,1,0,0,0,0,2,2
769,250000,2,35,1,1,0,1,0,0,0,2,0
770,90000,2,24,0,1,1,0,0,0,1,1,0
771,360000,2,28,0,0,1,0,0,0,0,2,0
772,50000,2,26,1,0,0,1,0,0,0,0,0
773,270000,1,40,0,1,1,0,0,0,0,2,0
774,200000,2,29,0,1,1,0,0,0,0,1,0
775,50000,2,23,3,1,0,0,0,1,0,0,0
776,350000,2,33,0,0,1,0,0,0,0,2,0
777,160000,2,60,3,1,0,0,0,1,1,1,0
778,80000,1,49,1,1,0,1,0,0,0,0,0
779,290000,1,53,0,0,1,0,0,0,1,2,0
780,270000,2,28,0,1,1,0,0,0,0,2,0
781,80000,2,31,0,0,1,0,0,0,0,0,0
782,50000,2,36,3,0,0,0,0,1,0,0,0
783,30000,1,35,3,0,0,0,0,1,0,0,0
784,30000,2,28,3,0,0,0,0,1,1,0,0
785,90000,2,33,3,0,0,0,0,1,0,1,0
786,160000,2,26,0,0,1,0,0,0,0,1,0
787,80000,2,53,1,1,0,1,0,0,0,0,0
788,50000,2,42,3,0,0,0,0,1,0,0,0
789,20000,2,25,0,1,1,0,0,0,0,0,2
790,220000,1,43,0,0,1,0,0,0,1,2,0
791,210000,2,25,1,0,0,1,0,0,1,2,0
792,130000,2,29,3,1,0,0,0,1,0,1,0
793,260000,1,31,3,1,0,0,0,1,0,2,0
794,230000,1,30,0,1,1,0,0,0,0,2,0
795,160000,2,34,0,0,1,0,0,0,0,1,0
796,50000,1,35,0,0,1,0,0,0,0,0,0
797,80000,1,32,3,0,0,0,0,1,0,0,0
798,110000,2,46,1,0,0,1,0,0,0,1,0
799,200000,1,43,0,0,1,0,0,0,0,1,0
800,360000,2,29,3,0,0,0,0,1,0,2,0
801,210000,2,31,1,1,0,1,0,0,0,2,0
802,80000,2,24,3,1,0,0,0,1,0,0,0
803,300000,1,36,3,1,0,0,0,1,1,2,0
804,310000,1,43,3,1,0,0,0,1,0,2,0
805,30000,1,59,1,0,0,1,0,0,1,0,0
806,170000,1,53,0,0,1,0,0,0,0,1,0
807,140000,2,28,3,1,0,0,0,1,0,1,2
808,180000,2,31,3,1,0,0,0,1,0,1,0
809,50000,2,34,0,0,1,0,0,0,0,0,2
810,50000,1,36,3,1,0,0,0,1,0,0,0
811,110000,2,24,0,1,1,0,0,0,0,1,0
812,450000,1,36,1,1,0,1,0,0,0,2,0
813,200000,1,34,3,1,0,0,0,1,0,1,0
814,220000,2,43,0,0,1,0,0,0,0,2,0
815,360000,2,29,0,1,1,0,0,0,1,2,0
816,50000,1,37,3,0,0,0,0,1,0,0,0
817,40000,2,23,3,0,0,0,0,1,0,0,0
818,190000,1,37,3,1,0,0,0,1,0,1,2
819,150000,2,33,0,0,1,0,0,0,0,1,0
820,200000,1,37,0,1,1,0,0,0,0,1,0
821,270000,1,56,3,1,0,0,0,1,0,2,0
822,60000,2,25,0,0,1,0,0,0,0,0,0
823,200000,1,39,3,1,0,0,0,1,0,1,0
824,150000,1,39,3,1,0,0,0,1,0,1,0
825,180000,2,28,3,1,0,0,0,1,0,1,0
826,90000,2,27,0,1,1,0,0,0,0,1,0
827,360000,1,37,3,1,0,0,0,1,0,2,0
828,90000,2,24,0,1,1,0,0,0,0,1,0
829,20000,2,24,3,1,0,0,0,1,0,0,0
830,70000,1,46,0,0,1,0,0,0,0,0,0
831,230000,1,39,0,0,1,0,0,0,0,2,0
832,30000,1,48,1,0,0,1,0,0,0,0,0
833,200000,3,45,1,1,0,1,0,0,0,1,0
834,100000,2,49,1,0,0,1,0,0,0,1,0
835,50000,2,23,3,1,0,0,0,1,0,0,2
836,20000,1,25,1,1,0,1,0,0,0,0,0
837,210000,1,47,3,1,0,0,0,1,0,2,0
838,110000,1,56,1,0,0,1,0,0,0,1,0
839,20000,1,44,1,1,0,1,0,0,0,0,0
840,50000,1,49,1,1,0,1,0,0,0,0,0
841,50000,1,41,3,0,0,0,0,1,0,0,0
842,400000,2,40,0,1,1,0,0,0,0,2,0
843,170000,2,31,3,0,0,0,0,1,0,1,0
844,280000,1,42,3,0,0,0,0,1,0,2,0
845,130000,1,28,1,1,0,1,0,0,0,1,0
846,210000,2,32,3,1,0,0,0,1,0,2,0
847,370000,2,28,3,0,0,0,0,1,0,2,0
848,30000,1,31,3,1,0,0,0,1,0,0,0
849,150000,2,39,1,0,0,1,0,0,0,1,0
850,60000,1,31,1,0,0,1,0,0,1,0,0
851,80000,2,24,3,1,0,0,0,1,0,0,0
852,280000,1,44,3,1,0,0,0,1,1,2,2
853,20000,2,46,3,1,0,0,0,1,0,0,3
854,270000,2,32,0,0,1,0,0,0,0,2,0
855,240000,2,26,3,1,0,0,0,1,0,2,0
856,20000,2,22,0,1,1,0,0,0,0,0,0
857,450000,1,42,0,1,1,0,0,0,1,2,0
858,10000,2,33,3,0,0,0,0,1,0,0,0
859,280000,1,39,3,0,0,0,0,1,1,2,0
860,290000,2,27,1,1,0,1,0,0,0,2,0
861,190000,2,28,0,1,1,0,0,0,1,1,0
862,80000,2,23,0,1,1,0,0,0,0,0,0
863,280000,2,28,3,1,0,0,0,1,0,2,0
864,160000,1,33,0,1,1,0,0,0,0,1,0
865,90000,1,40,3,0,0,0,0,1,1,1,0
866,140000,2,37,0,1,1,0,0,0,0,1,0
867,50000,2,22,0,0,1,0,0,0,0,0,0
868,40000,1,32,3,1,0,0,0,1,0,0,2
869,130000,1,43,1,1,0,1,0,0,0,1,0
870,70000,1,27,1,1,0,1,0,0,0,0,2
871,30000,1,35,3,1,0,0,0,1,0,0,0
872,100000,1,35,1,1,0,1,0,0,0,1,2
873,20000,1,30,0,1,1,0,0,0,1,0,0
874,30000,2,34,3,1,0,0,0,1,0,0,2
875,20000,1,34,3,0,0,0,0,1,1,0,0
876,100000,2,28,0,1,1,0,0,0,1,1,0
877,30000,2,25,3,0,0,0,0,1,1,0,6
878,320000,1,41,0,1,1,0,0,0,0,2,0
879,90000,2,42,1,0,0,1,0,0,1,1,2
880,190000,2,40,3,0,0,0,0,1,1,1,2
881,200000,2,28,0,0,1,0,0,0,0,1,0
882,300000,2,31,3,1,0,0,0,1,0,2,0
883,30000,2,56,0,1,1,0,0,0,0,0,0
884,110000,3,45,3,1,0,0,0,1,0,1,0
885,230000,2,29,0,1,1,0,0,0,0,2,0
886,230000,1,35,0,1,1,0,0,0,0,2,0
887,310000,2,28,3,1,0,0,0,1,0,2,0
888,320000,1,40,0,0,1,0,0,0,0,2,0
889,360000,1,47,0,0,1,0,0,0,0,2,0
890,20000,1,41,1,1,0,1,0,0,1,0,0
891,170000,2,27,3,1,0,0,0,1,0,1,0
892,140000,1,40,0,0,1,0,0,0,0,1,0
893,80000,2,32,3,0,0,0,0,1,0,0,0
894,150000,2,35,3,0,0,0,0,1,0,1,0
895,170000,2,27,3,0,0,0,0,1,0,1,0
896,200000,1,29,3,1,0,0,0,1,1,1,0
897,70000,2,30,0,0,1,0,0,0,0,0,2
898,320000,1,37,3,0,0,0,0,1,0,2,0
899,150000,2,29,0,1,1,0,0,0,0,1,0
900,50000,1,34,0,1,1,0,0,0,0,0,0
901,90000,2,34,3,1,0,0,0,1,0,1,0
902,280000,1,41,0,0,1,0,0,0,0,2,0
903,300000,2,31,0,1,1,0,0,0,0,2,0
904,400000,2,40,3,1,0,0,0,1,0,2,0
905,200000,1,27,0,1,1,0,0,0,0,1,0
906,10000,2,22,1,1,0,1,0,0,1,0,0
907,50000,3,30,3,1,0,0,0,1,1,0,0
908,30000,3,22,3,1,0,0,0,1,0,0,2
909,50000,2,26,0,0,1,0,0,0,1,0,0
910,50000,1,38,3,0,0,0,0,1,0,0,0
911,30000,1,46,1,1,0,1,0,0,0,0,2
912,20000,2,24,3,0,0,0,0,1,0,0,0
913,20000,2,49,3,0,0,0,0,1,0,0,0
914,50000,3,49,0,0,1,0,0,0,0,0,0
915,30000,1,42,3,1,0,0,0,1,0,0,0
916,360000,1,30,0,1,1,0,0,0,0,2,0
917,170000,1,42,3,0,0,0,0,1,0,1,0
918,400000,2,31,0,1,1,0,0,0,0,2,0
919,50000,1,49,3,1,0,0,0,1,0,0,0
920,160000,2,27,3,1,0,0,0,1,0,1,0
921,70000,1,33,3,1,0,0,0,1,1,0,0
922,150000,1,35,0,1,1,0,0,0,0,1,0
923,80000,2,48,3,1,0,0,0,1,0,0,0
924,30000,2,22,3,1,0,0,0,1,0,0,0
925,10000,2,22,3,0,0,0,0,1,1,0,0
926,180000,2,27,0,1,1,0,0,0,0,1,0
927,320000,1,47,0,0,1,0,0,0,0,2,0
928,80000,2,34,3,1,0,0,0,1,0,0,2
929,10000,1,45,3,0,0,0,0,1,1,0,0
930,360000,2,39,3,1,0,0,0,1,0,2,0
931,450000,2,33,3,0,0,0,0,1,0,2,0
932,330000,2,29,3,1,0,0,0,1,0,2,0
933,60000,2,29,0,0,1,0,0,0,1,0,2
934,50000,2,26,1,1,0,1,0,0,0,0,0
935,200000,1,38,3,0,0,0,0,1,0,1,0
936,120000,2,34,0,0,1,0,0,0,0,1,0
937,160000,1,37,0,1,1,0,0,0,0,1,0
938,110000,1,57,3,0,0,0,0,1,0,1,0
939,70000,1,50,1,1,0,1,0,0,0,0,0
940,150000,2,28,1,1,0,1,0,0,0,1,0
941,610000,2,31,0,1,1,0,0,0,0,2,0
942,110000,2,25,0,1,1,0,0,0,0,1,0
943,80000,2,25,3,1,0,0,0,1,1,0,0
944,170000,1,33,3,1,0,0,0,1,0,1,0
945,110000,2,30,0,1,1,0,0,0,0,1,0
946,140000,1,51,0,1,1,0,0,0,0,1,0
947,70000,2,51,0,0,1,0,0,0,0,0,0
948,260000,1,46,3,1,0,0,0,1,0,2,0
949,170000,2,38,1,0,0,1,0,0,0,1,0
950,50000,1,34,3,1,0,0,0,1,0,0,0
951,300000,1,34,1,1,0,1,0,0,1,2,0
952,150000,2,31,0,1,1,0,0,0,1,1,0
953,50000,2,25,3,1,0,0,0,1,1,0,3
954,50000,1,26,3,1,0,0,0,1,0,0,0
955,90000,2,25,0,1,1,0,0,0,0,1,0
956,50000,2,26,3,0,0,0,0,1,1,0,0
957,500000,2,43,3,1,0,0,0,1,0,2,0
958,470000,1,36,3,1,0,0,0,1,0,2,0
959,230000,2,58,3,0,0,0,0,1,0,2,0
960,140000,2,26,3,1,0,0,0,1,0,1,0
961,230000,1,30,3,1,0,0,0,1,1,2,0
962,420000,2,31,3,1,0,0,0,1,0,2,0
963,30000,2,24,3,1,0,0,0,1,0,0,0
964,50000,2,52,3,1,0,0,0,1,1,0,2
965,140000,2,24,3,1,0,0,0,1,0,1,0
966,260000,1,35,3,1,0,0,0,1,0,2,0
967,90000,2,29,1,1,0,1,0,0,0,1,0
968,240000,1,33,3,1,0,0,0,1,0,2,0
969,510000,2,35,0,1,1,0,0,0,0,2,0
970,110000,1,35,3,1,0,0,0,1,0,1,0
971,210000,2,28,0,1,1,0,0,0,0,2,0
972,220000,1,40,3,0,0,0,0,1,0,2,0
973,200000,1,35,0,1,1,0,0,0,0,1,0
974,360000,2,53,3,1,0,0,0,1,0,2,0
975,260000,2,44,0,0,1,0,0,0,0,2,0
976,20000,1,33,3,0,0,0,0,1,0,0,0
977,120000,1,32,3,1,0,0,0,1,0,1,0
978,50000,2,33,0,1,1,0,0,0,0,0,0
979,60000,2,26,0,1,1,0,0,0,0,0,0
980,200000,2,26,0,0,1,0,0,0,0,1,0
981,20000,2,26,3,0,0,0,0,1,0,0,0
982,50000,1,32,0,1,1,0,0,0,1,0,0
983,50000,2,31,3,1,0,0,0,1,0,0,2
984,230000,2,29,0,0,1,0,0,0,0,2,0
985,50000,1,27,3,0,0,0,0,1,0,0,0
986,100000,2,28,0,1,1,0,0,0,1,1,2
987,210000,1,42,0,1,1,0,0,0,1,2,0
988,230000,1,32,3,1,0,0,0,1,1,2,0
989,500000,2,26,0,1,1,0,0,0,0,2,0
990,370000,2,38,0,1,1,0,0,0,0,2,0
991,230000,1,35,0,1,1,0,0,0,0,2,0
992,80000,2,29,3,0,0,0,0,1,0,0,0
993,60000,2,29,3,1,0,0,0,1,0,0,0
994,30000,2,51,3,1,0,0,0,1,0,0,0
995,70000,2,27,0,0,1,0,0,0,0,0,0
996,410000,2,32,0,0,1,0,0,0,0,2,0
997,280000,1,40,1,1,0,1,0,0,0,2,0
998,50000,1,34,0,1,1,0,0,0,0,0,0
999,100000,1,30,3,1,0,0,0,1,0,1,0
1000,230000,2,29,0,1,1,0,0,0,0,2,0
1001,50000,2,22,0,1,1,0,0,0,0,0,0
1002,100000,2,48,0,1,1,0,0,0,0,1,0
1003,210000,1,35,3,1,0,0,0,1,0,2,0
1004,400000,2,37,0,0,1,0,0,0,0,2,0
1005,20000,2,25,3,0,0,0,0,1,1,0,0
1006,50000,1,44,1,1,0,1,0,0,0,0,0
1007,230000,2,28,0,1,1,0,0,0,0,2,0
1008,220000,2,29,3,0,0,0,0,1,0,2,0
1009,300000,1,36,0,1,1,0,0,0,0,2,0
1010,80000,2,23,3,1,0,0,0,1,0,0,0
1011,20000,2,36,1,1,0,1,0,0,1,0,2
1012,190000,2,26,0,1,1,0,0,0,0,1,2
1013,160000,0,37,3,1,0,0,0,1,0,1,0
1014,120000,3,44,0,1,1,0,0,0,0,1,0
1015,700000,1,39,0,1,1,0,0,0,0,2,0
1016,140000,2,24,0,1,1,0,0,0,0,1,0
1017,300000,1,29,1,1,0,1,0,0,0,2,0
1018,120000,1,33,1,0,0,1,0,0,1,1,2
1019,280000,1,39,3,1,0,0,0,1,0,2,0
1020,70000,1,51,1,0,0,1,0,0,1,0,0
1021,20000,2,24,1,1,0,1,0,0,0,0,2
1022,150000,1,45,3,1,0,0,0,1,0,1,0
1023,60000,2,30,0,0,1,0,0,0,0,0,0
1024,200000,0,51,1,1,0,1,0,0,0,1,0
1025,50000,2,24,3,1,0,0,0,1,1,0,0
1026,150000,1,50,3,0,0,0,0,1,0,1,0
1027,20000,2,22,0,1,1,0,0,0,0,0,0
1028,40000,2,27,0,0,1,0,0,0,1,0,0
1029,170000,2,33,3,1,0,0,0,1,0,1,0
1030,50000,1,24,3,1,0,0,0,1,0,0,2
1031,10000,2,37,3,0,0,0,0,1,0,0,2
1032,200000,1,58,3,1,0,0,0,1,0,1,0
1033,50000,1,48,3,1,0,0,0,1,0,0,0
1034,320000,2,28,0,0,1,0,0,0,0,2,0
1035,20000,1,24,1,1,0,1,0,0,0,0,3
1036,470000,1,27,3,1,0,0,0,1,1,2,0
1037,230000,2,30,1,1,0,1,0,0,0,2,0
1038,20000,2,23,0,1,1,0,0,0,0,0,0
1039,30000,2,53,1,1,0,1,0,0,1,0,0
1040,80000,2,23,3,1,0,0,0,1,0,0,2
1041,110000,1,55,3,1,0,0,0,1,0,1,0
1042,420000,1,34,3,0,0,0,0,1,0,2,0
1043,500000,1,43,0,0,1,0,0,0,1,2,0
1044,80000,2,22,3,1,0,0,0,1,0,0,0
1045,350000,1,31,3,1,0,0,0,1,0,2,0
1046,30000,1,32,3,1,0,0,0,1,0,0,0
1047,110000,2,33,3,1,0,0,0,1,1,1,0
1048,500000,1,39,1,0,0,1,0,0,0,2,0
1049,490000,1,38,0,1,1,0,0,0,0,2,0
1050,300000,1,34,3,1,0,0,0,1,0,2,0
1051,50000,3,42,3,0,0,0,0,1,1,0,0
1052,150000,1,37,1,0,0,1,0,0,1,1,0
1053,80000,1,57,1,1,0,1,0,0,0,0,0
1054,40000,2,23,3,1,0,0,0,1,0,0,6
1055,30000,2,32,3,0,0,0,0,1,0,0,0
1056,50000,1,37,0,0,1,0,0,0,0,0,0
1057,140000,2,23,3,1,0,0,0,1,0,1,0
1058,50000,2,49,1,1,0,1,0,0,0,0,0
1059,30000,2,25,3,1,0,0,0,1,0,0,0
1060,40000,2,29,0,1,1,0,0,0,1,0,2
1061,100000,1,43,1,1,0,1,0,0,1,1,2
1062,130000,2,29,3,0,0,0,0,1,0,1,0
1063,20000,2,27,3,1,0,0,0,1,0,0,0
1064,50000,2,26,0,0,1,0,0,0,0,0,0
1065,260000,1,41,0,0,1,0,0,0,0,2,0
1066,30000,2,52,1,1,0,1,0,0,1,0,7
1067,10000,1,31,3,1,0,0,0,1,0,0,0
1068,200000,2,32,0,0,1,0,0,0,0,1,0
1069,30000,1,46,3,1,0,0,0,1,0,0,0
1070,180000,2,35,3,1,0,0,0,1,0,1,0
1071,100000,2,35,0,0,1,0,0,0,0,1,0
1072,140000,1,39,3,1,0,0,0,1,0,1,0
1073,290000,2,34,3,1,0,0,0,1,0,2,0
1074,20000,3,52,3,1,0,0,0,1,0,0,0
1075,80000,1,40,1,1,0,1,0,0,0,0,0
1076,500000,1,38,1,1,0,1,0,0,0,2,0
1077,180000,1,45,0,0,1,0,0,0,0,1,0
1078,20000,1,40,1,1,0,1,0,0,0,0,0
1079,30000,1,25,3,1,0,0,0,1,0,0,2
1080,150000,2,33,0,0,1,0,0,0,0,1,0
1081,280000,2,27,3,1,0,0,0,1,0,2,0
1082,50000,1,43,3,1,0,0,0,1,0,0,0
1083,20000,1,43,3,1,0,0,0,1,0,0,2
1084,200000,2,30,0,0,1,0,0,0,0,1,0
1085,210000,1,49,3,1,0,0,0,1,1,2,0
1086,230000,2,38,0,1,1,0,0,0,0,2,0
1087,50000,2,57,1,0,0,1,0,0,0,0,0
1088,50000,2,55,1,0,0,1,0,0,1,0,0
1089,70000,2,23,3,1,0,0,0,1,0,0,0
1090,310000,2,30,0,0,1,0,0,0,0,2,0
1091,180000,1,30,3,1,0,0,0,1,0,1,0
1092,90000,2,24,3,1,0,0,0,1,0,1,2
1093,390000,2,28,3,0,0,0,0,1,0,2,0
1094,150000,1,34,1,1,0,1,0,0,0,1,0
1095,400000,2,37,3,0,0,0,0,1,0,2,0
1096,80000,1,32,3,1,0,0,0,1,0,0,0
1097,320000,2,27,0,0,1,0,0,0,0,2,0
1098,240000,1,37,3,1,0,0,0,1,1,2,0
1099,200000,2,31,0,0,1,0,0,0,0,1,0
1100,110000,3,55,0,0,1,0,0,0,1,1,2
1101,170000,2,28,0,1,1,0,0,0,1,1,2
1102,90000,3,51,1,1,0,1,0,0,1,1,0
1103,200000,1,36,0,0,1,0,0,0,0,1,0
1104,360000,2,30,0,0,1,0,0,0,0,2,0
1105,140000,1,36,0,1,1,0,0,0,0,1,0
1106,220000,2,25,3,0,0,0,0,1,0,2,0
1107,100000,1,50,1,0,0,1,0,0,0,1,0
1108,80000,2,40,3,1,0,0,0,1,0,0,2
1109,30000,2,27,3,1,0,0,0,1,0,0,2
1110,50000,2,30,0,0,1,0,0,0,1,0,2
1111,120000,2,26,3,1,0,0,0,1,0,1,0
1112,50000,2,27,0,0,1,0,0,0,0,0,0
1113,360000,2,27,0,1,1,0,0,0,0,2,0
1114,90000,2,25,0,1,1,0,0,0,0,1,0
1115,500000,2,32,0,0,1,0,0,0,0,2,0
1116,140000,1,46,1,1,0,1,0,0,0,1,0
1117,30000,1,45,1,0,0,1,0,0,0,0,0
1118,70000,1,30,1,0,0,1,0,0,0,0,0
1119,200000,1,39,0,0,1,0,0,0,0,1,0
1120,350000,1,48,0,0,1,0,0,0,0,2,0
1121,120000,2,32,0,0,1,0,0,0,1,1,0
1122,240000,2,46,0,0,1,0,0,0,0,2,0
1123,90000,2,23,0,1,1,0,0,0,0,1,0
1124,260000,2,33,0,1,1,0,0,0,0,2,0
1125,50000,2,24,0,1,1,0,0,0,0,0,0
1126,110000,1,40,0,0,1,0,0,0,0,1,0
1127,20000,2,24,0,1,1,0,0,0,0,0,0
1128,30000,2,24,3,1,0,0,0,1,0,0,0
1129,180000,2,27,0,0,1,0,0,0,1,1,0
1130,20000,1,46,3,0,0,0,0,1,0,0,0
1131,50000,2,22,3,1,0,0,0,1,0,0,0
1132,180000,2,36,0,1,1,0,0,0,0,1,0
1133,200000,1,34,0,0,1,0,0,0,0,1,0
1134,260000,2,24,3,1,0,0,0,1,0,2,0
1135,320000,1,60,0,0,1,0,0,0,1,2,0
1136,160000,2,29,3,1,0,0,0,1,1,1,0
1137,30000,2,32,3,0,0,0,0,1,1,0,2
1138,50000,1,36,3,1,0,0,0,1,0,0,0
1139,50000,2,30,3,0,0,0,0,1,0,0,0
1140,90000,2,29,3,1,0,0,0,1,0,1,0
1141,240000,2,34,0,0,1,0,0,0,0,2,0
1142,180000,1,32,3,1,0,0,0,1,1,1,0
1143,200000,1,32,3,1,0,0,0,1,0,1,0
1144,50000,2,25,0,1,1,0,0,0,0,0,2
1145,50000,1,44,3,0,0,0,0,1,0,0,0
1146,330000,1,37,0,1,1,0,0,0,0,2,0
1147,80000,2,24,3,1,0,0,0,1,1,0,3
1148,50000,2,23,3,1,0,0,0,1,0,0,0
1149,360000,2,29,0,1,1,0,0,0,0,2,0
1150,240000,1,37,3,1,0,0,0,1,0,2,0
1151,50000,1,59,3,0,0,0,0,1,0,0,0
1152,470000,2,33,3,0,0,0,0,1,0,2,0
1153,160000,1,51,1,1,0,1,0,0,0,1,0
1154,30000,1,27,0,0,1,0,0,0,1,0,0
1155,80000,1,32,3,1,0,0,0,1,0,0,0
1156,500000,2,42,1,1,0,1,0,0,0,2,0
1157,180000,2,39,3,0,0,0,0,1,0,1,0
1158,110000,1,46,3,1,0,0,0,1,0,1,0
1159,160000,1,41,0,0,1,0,0,0,0,1,2
1160,210000,2,30,3,1,0,0,0,1,0,2,0
1161,200000,1,34,0,1,1,0,0,0,1,1,0
1162,350000,2,35,0,0,1,0,0,0,0,2,0
1163,250000,2,41,0,0,1,0,0,0,1,2,0
1164,380000,2,43,0,0,1,0,0,0,1,2,0
1165,30000,2,47,3,0,0,0,0,1,0,0,0
1166,200000,2,31,3,0,0,0,0,1,0,1,0
1167,30000,2,30,3,0,0,0,0,1,0,0,0
1168,50000,2,24,3,0,0,0,0,1,0,0,0
1169,500000,1,36,0,0,1,0,0,0,0,2,0
1170,30000,2,28,0,0,1,0,0,0,0,0,0
1171,220000,1,36,0,1,1,0,0,0,0,2,0
1172,20000,1,27,3,1,0,0,0,1,0,0,0
1173,180000,1,32,3,1,0,0,0,1,0,1,0
1174,300000,1,42,0,0,1,0,0,0,1,2,0
1175,130000,1,33,3,1,0,0,0,1,0,1,0
1176,180000,1,39,1,1,0,1,0,0,1,1,0
1177,150000,3,30,0,1,1,0,0,0,0,1,0
1178,140000,1,30,3,0,0,0,0,1,1,1,0
1179,50000,2,22,3,1,0,0,0,1,0,0,0
1180,20000,2,25,3,0,0,0,0,1,1,0,0
1181,180000,2,28,0,0,1,0,0,0,0,1,0
1182,180000,2,26,3,0,0,0,0,1,1,1,0
1183,150000,1,54,1,1,0,1,0,0,0,1,0
1184,70000,2,24,0,1,1,0,0,0,0,0,0
1185,30000,2,29,3,0,0,0,0,1,0,0,3
1186,500000,2,36,0,0,1,0,0,0,1,2,0
1187,60000,1,49,1,0,0,1,0,0,0,0,0
1188,50000,2,23,0,1,1,0,0,0,0,0,0
1189,130000,2,43,1,0,0,1,0,0,1,1,0
1190,260000,1,33,3,1,0,0,0,1,0,2,0
1191,380000,1,53,1,0,0,1,0,0,0,2,0
1192,360000,2,25,3,1,0,0,0,1,0,2,2
1193,50000,1,54,1,0,0,1,0,0,0,0,0
1194,50000,1,39,1,1,0,1,0,0,0,0,0
1195,260000,1,44,0,1,1,0,0,0,1,2,0
1196,80000,2,27,3,1,0,0,0,1,0,0,0
1197,360000,2,25,0,1,1,0,0,0,1,2,0
1198,290000,2,29,0,1,1,0,0,0,1,2,0
1199,200000,2,39,0,0,1,0,0,0,0,1,0
1200,140000,1,45,0,0,1,0,0,0,0,1,2
1201,360000,1,38,0,0,1,0,0,0,1,2,0
1202,50000,2,23,3,1,0,0,0,1,1,0,0
1203,120000,2,25,3,0,0,0,0,1,0,1,0
1204,100000,1,29,3,0,0,0,0,1,0,1,0
1205,200000,1,28,3,1,0,0,0,1,0,1,0
1206,90000,1,40,3,1,0,0,0,1,0,1,0
1207,360000,2,36,0,0,1,0,0,0,1,2,0
1208,150000,2,30,1,1,0,1,0,0,1,1,0
1209,140000,2,29,0,0,1,0,0,0,0,1,0
1210,200000,2,36,3,1,0,0,0,1,0,1,0
1211,170000,1,37,3,1,0,0,0,1,0,1,0
1212,30000,2,34,3,0,0,0,0,1,0,0,0
1213,80000,2,27,0,1,1,0,0,0,0,0,0
1214,280000,2,31,0,0,1,0,0,0,0,2,2
1215,410000,1,31,0,1,1,0,0,0,0,2,0
1216,450000,2,38,0,0,1,0,0,0,0,2,0
1217,80000,2,36,3,0,0,0,0,1,0,0,0
1218,360000,1,46,0,0,1,0,0,0,0,2,0
1219,130000,1,36,0,1,1,0,0,0,0,1,0
1220,160000,2,26,0,1,1,0,0,0,1,1,0
1221,140000,2,57,1,1,0,1,0,0,1,1,0
1222,240000,1,40,1,1,0,1,0,0,0,2,0
1223,180000,0,45,1,1,0,1,0,0,0,1,0
1224,70000,3,57,0,0,1,0,0,0,0,0,0
1225,150000,2,25,3,1,0,0,0,1,0,1,0
